seller_id,primary_warehouse_id,secondary_warehouse_id,enrollment_date,is_active
f650a9708fa1bab22bdd8d3a818cc415,WH_03,WH_02,2018-07-13,True
5cbbd5a299cab112b7bf23862255e43e,WH_03,WH_02,2018-07-22,True
07d75e33f2750d97d467fb57e4dfdd8a,WH_02,WH_05,2018-01-24,True
8a8835a43bda99fd37310ad76c457510,WH_02,WH_05,2018-01-29,True
ca3bd7cd9f149df75950150d010fe4a2,WH_02,WH_05,2018-01-06,True
323ce52b5b81df2cd804b017b7f09aa7,WH_02,WH_05,2018-01-20,True
ebd1417732defaf66c50b5a800eb293e,WH_02,WH_03,2018-01-19,True
76ea5315acb3f5f7ade3cd261faf922a,WH_02,WH_05,2018-01-10,True
4b1eaadf791bdbbad8c4a35b65236d52,WH_02,WH_05,2018-01-13,True
4cc43a222a0f94910728b62b97a8c5f8,WH_02,WH_05,2018-01-18,True
bc503e244f187939d10c92a5c8e378ce,WH_02,WH_03,2018-01-27,True
b6f52e346160519c24a23af05410ad32,WH_02,WH_05,2018-01-01,True
70125af26c2d6d4ef401a1d02ae7701f,WH_04,WH_02,2019-01-10,True
c84592044b180dec206770c38603814b,WH_02,WH_05,2018-01-10,True
1caf283236cd69af44cbc09a0a1e7d32,WH_05,WH_02,2018-01-07,True
ba90964cff9b9e0e6f32b23b82465f7b,WH_02,WH_05,2018-01-14,True
5e9f5bd34e0830569f05c9d4f56e04a8,WH_03,WH_02,2018-07-26,True
15fa791d5e017f66402dc28c44480657,WH_02,WH_05,2018-01-19,True
20d83f3ef0e6925fd74bfd59170babf7,WH_02,WH_05,2018-01-20,True
59417c56835dd8e2e72f91f809cd4092,WH_02,WH_05,2018-01-21,True
a13580f0e8f782b7a543885a0ef99f08,WH_05,WH_02,2018-01-11,True
ccada0ef508e698917a6eab263375905,WH_03,WH_02,2018-07-15,True
4bde6149c15cf7e177b36fa060dd6de8,WH_03,WH_02,2018-07-15,True
fe1bbc5feda5c8979a8a1b3b2512d5a6,WH_04,WH_05,2019-01-15,True
23a0ffca143a15b9b5bbdb7d552f626a,WH_02,WH_05,2018-01-22,True
32b8764b4ef628b53608fc34011fcc13,WH_03,WH_02,2018-07-07,True
e7df4cd29ab5abab70fb0783ddb53987,WH_02,WH_05,2018-01-17,True
0432ead42b6c8a0bdf68154add917fdf,WH_02,WH_05,2018-01-16,True
7e959205cebc10adefcb331f934238a4,WH_02,WH_05,2018-01-26,True
2a261b5b644fa05f4f2700eb93544f2c,WH_02,WH_05,2018-01-29,True
f680f85bee2d253556ac91be391d2c82,WH_02,WH_05,2018-01-31,True
3785b653b1b82de85ab47dd139938091,WH_03,WH_02,2018-07-26,True
d379f449f2a3b271bc01c0782020f705,WH_05,WH_02,2018-01-24,True
7ea5bfa6c340f58f8e71fc1f0412b0d6,WH_05,WH_02,2018-01-06,True
dc120d932ddf9d4dfb6fd68beefda622,WH_03,WH_02,2018-07-22,True
6902157ee16728322d61a1321fa79e58,WH_02,WH_05,2018-01-03,True
f3041c2e75ec683697a6a5ea82192210,WH_05,WH_02,2018-01-10,True
c54679b132454625907c773d273d4126,WH_02,WH_05,2018-01-17,True
d26aa40b90272d4843d63be7c1462c8d,WH_02,WH_05,2018-01-22,True
a2fa0bdc798ee84cdb08281337cf4fb6,WH_03,WH_02,2018-07-21,True
bd697db56ff8e7c9cd1abeb7f72029b2,WH_02,WH_05,2018-01-20,True
2aafae69bf4c41fbd94053d9413e87ee,WH_02,WH_05,2018-01-15,True
483ca627d131e18f988349b1655c0acd,WH_02,WH_05,2018-01-11,True
1a3df491d1c4f1589fc2b934ada68bf2,WH_03,WH_02,2018-07-03,True
e81e1f9c3e762e620f3fb60a51499e16,WH_03,WH_02,2018-07-27,True
4170f6a9367e6b5d6401d03ce6d54569,WH_04,WH_05,2019-01-31,True
4e480be820e37de1444325ff358c9296,WH_05,WH_02,2018-01-25,True
6560211a19b47992c3666cc44a7e94c0,WH_02,WH_05,2018-01-08,True
3da38366e7bd9baf6369071f782ecdf0,WH_01,WH_04,2018-07-22,True
e3e290b38963293022cdcd6db8328103,WH_02,WH_05,2018-01-10,True
70b52a4cfc823994561b00bad161b4ed,WH_02,WH_05,2018-01-08,True
c1552b1dab6e6f760950368ae61fb600,WH_02,WH_05,2018-01-26,True
596849622429351f47b32e6cae1055ff,WH_02,WH_05,2018-01-07,True
e6ffc9ac6a7adc9d16a1cfc2286dd546,WH_02,WH_05,2018-01-05,True
bf0045791395e66460eb04749c68672a,WH_02,WH_05,2018-01-01,True
718539d38d07dd351c76db862760e2e2,WH_02,WH_05,2018-01-02,True
b76f4d90e85657a240495c876313adc5,WH_02,WH_05,2018-01-08,True
979e9f8b5b39dd243a2550c8b05aecf0,WH_02,WH_05,2018-01-16,True
22a23e5ac7061fc538cc2a019afaaf16,WH_05,WH_02,2018-01-20,True
0b90b6df587eb83608a64ea8b390cf07,WH_03,WH_02,2018-07-28,True
9200e6ce317b67196b6b0bad4d4bd567,WH_05,WH_02,2018-01-25,True
4c60877808f4318ef1107fbeb8f89afa,WH_02,WH_05,2018-01-03,True
3bb32fedaa74e4ad20f4ce067733bd31,WH_03,WH_02,2018-07-15,True
ae8bfdbf1c2a2a2dee92d799db0a31c6,WH_03,WH_02,2018-07-14,True
1927cdb9fa74f5270097f6250e8e8f34,WH_02,WH_03,2018-01-29,True
8a87611c08849ffeeccab52aa798b6c7,WH_03,WH_02,2018-07-21,True
679769a98cfcc6da877c8486ff1c13f3,WH_05,WH_02,2018-01-19,True
acf974e4d5950ad143a247471b831eb9,WH_03,WH_02,2018-07-07,True
20a7efa9721046319bdde5d60b6b5365,WH_03,WH_02,2018-07-23,True
febab0275244b9a49a623f0bd613ca2f,WH_02,WH_05,2018-01-23,True
f3da5b2ff499efb8d4a6d371d175d7dd,WH_02,WH_05,2018-01-13,True
436bf27f2f18474fc6047702e9f8a866,WH_02,WH_05,2018-01-16,True
d2f3e277560ed4c6361284429b00f037,WH_02,WH_05,2018-01-13,True
cd843d4cf8ef32827de0396605163ba3,WH_05,WH_02,2018-01-08,True
67883baaae6134ee81b271a542613728,WH_02,WH_05,2018-01-05,True
7dc9a3355bae96dd82008b313d3a456c,WH_05,WH_02,2018-01-21,True
05e107217c7266362fd44b75b2cd4cc4,WH_02,WH_05,2018-01-23,True
1acde099eb406aa220b1169b188b42da,WH_02,WH_05,2018-01-01,True
d97df38225e5abadaff1e72cb72b823c,WH_02,WH_05,2018-01-29,True
45213867cefbf2cd4c6177e10216a951,WH_02,WH_05,2018-01-25,True
61b893c57e33626afb104d4112b1be76,WH_02,WH_05,2018-01-28,True
a420f60ff1aa9acc80d0e42959f2b313,WH_02,WH_05,2018-01-25,True
ff4ea69c2a729e83e63c7579e4ef8170,WH_02,WH_05,2018-01-29,True
fa5fdc4e4bb6bd1009ad0e4ac4096562,WH_02,WH_05,2018-01-04,True
916748bc99315c2d202898ae58b1617e,WH_02,WH_05,2018-01-25,True
bc2ac6b95e1accce9858528ee566c17e,WH_02,WH_05,2018-01-14,True
25debeafbce801fdd479539350185eee,WH_02,WH_05,2018-01-08,True
02c988090b766852e088c69d7fb3b551,WH_02,WH_05,2018-01-06,True
e5f9e61ceb5f523cc966e0f34095032f,WH_03,WH_02,2018-07-26,True
ad97a199236354e53fcd91a5a913e9a2,WH_03,WH_02,2018-07-31,True
3606774ec64634822d78dc2db6d37045,WH_02,WH_05,2018-01-23,True
94165aea8a35c3c21499cbcae239b16c,WH_02,WH_04,2018-01-17,True
c8665a4dd081a2c436b1cd921079d0d9,WH_02,WH_05,2018-01-15,True
c7dcd301ecfe5ab7f778ac172cf74be7,WH_05,WH_02,2018-01-02,True
6c17baf138731a4aaacc3210adf2037b,WH_02,WH_05,2018-01-18,True
50c361bcf670d16f6df4d52de3dff924,WH_02,WH_05,2018-01-08,True
32e5635e63cb374eb63afdd242fb6134,WH_05,WH_02,2018-01-30,True
c1f12f926d0ba950578b4fa41115cbb6,WH_02,WH_05,2018-01-28,True
8602a61d680a10a82cceeeda0d99ea3d,WH_02,WH_05,2018-01-04,True
c3acdfac4e3e97ff87529454fbc03642,WH_02,WH_05,2018-01-15,True
fde0cc9ea29c8ccfc0a2c22256a58c71,WH_03,WH_02,2018-07-05,True
e63e8bfa530fb16910dd6956e592bb81,WH_02,WH_05,2018-01-26,True
c4f7fee5b0db50e87766f5a4d1b1b758,WH_02,WH_05,2018-01-15,True
d7485b33791774c36108f8c69602d48d,WH_03,WH_02,2018-07-22,True
515d781150feed28a6ac091bb0e3cb8c,WH_04,WH_02,2019-01-17,True
e908c0f3646e8b60375734a350d95d71,WH_02,WH_05,2018-01-18,True
2646baaf662d4d92ac48f047e35db92d,WH_02,WH_05,2018-01-20,True
13fa2a6c6b9d0f43cb588d7c82117a12,WH_02,WH_05,2018-01-11,True
5343d0649eca2a983820bfe93fc4d17e,WH_02,WH_05,2018-01-31,True
7c9130f5f3729edd32aa059141d92484,WH_02,WH_03,2018-01-25,True
e4ebd3f87bf70440014f07ddda7fbe03,WH_02,WH_03,2018-01-29,True
33a17d60c64393351ebf1ef860f4e0f2,WH_03,WH_02,2018-07-15,True
640e21a7d01df7614a3b4923e990d40c,WH_02,WH_05,2018-01-20,True
d57e18d5f73c7ccb7f7339b61166898d,WH_02,WH_05,2018-01-27,True
dd2bdf855a9172734fbc3744021ae9b9,WH_05,WH_02,2018-01-24,True
9d213f303afae4983637247556438ede,WH_02,WH_05,2018-01-29,True
aadfe0417e61315688b6bd7043361e25,WH_04,WH_02,2019-01-17,True
079d295dcbf06ee8bb1b65ba964eb2b6,WH_02,WH_05,2018-01-14,True
55c26bcb609f480eb7868594245febb5,WH_02,WH_05,2018-01-27,True
cbf09e831b0c11f6f23ffb51004db972,WH_02,WH_05,2018-01-30,True
7fdb0720c8d7c9075538b365dc8c3a22,WH_03,WH_02,2018-07-18,True
933446e9a59dece7ae9175103820ca8f,WH_03,WH_02,2018-07-15,True
3f8247d0f772ffa58560e5c682521ad5,WH_03,WH_02,2018-07-29,True
e46bc031f2c5bae4ccb40bb90712e9b4,WH_02,WH_05,2018-01-06,True
4aba391bc3b88717ce08eb11e44937b2,WH_05,WH_01,2018-01-24,True
fcba71d4d5db057f43249145e4eb1e27,WH_02,WH_05,2018-01-28,True
c747d5b92c7648417faea95d36d763e8,WH_01,WH_04,2018-07-16,True
715bbd5ba4e6b74cb0d2f29eb45058b0,WH_02,WH_05,2018-01-15,True
1430239a858e7682bbc43b20758af153,WH_02,WH_05,2018-01-09,True
bb7a14e229b1c95156719c3d9552eeee,WH_05,WH_02,2018-01-25,True
d598f929fc44e1e38678e7f47250ec04,WH_04,WH_05,2019-01-08,True
edc518ba25576a0188a0e8f2c3af186f,WH_02,WH_05,2018-01-27,True
4c18691b6037662be2df78a765d98ab5,WH_02,WH_05,2018-01-21,True
8f2b51a30523cdecddc2f179f351c7d6,WH_02,WH_05,2018-01-09,True
6b536a23086fba0d58c08d68814397f6,WH_05,WH_02,2018-01-25,True
95f83f51203c626648c875dd41874c7f,WH_02,WH_05,2018-01-25,True
6b243f80ed07b10f0e8aa0f21a205f3c,WH_03,WH_02,2018-07-17,True
e7f3bf1ecd8526eb7f3b18059e6716e5,WH_02,WH_05,2018-01-16,True
4d600e08ecbe08258c79e536c5a42fee,WH_03,WH_02,2018-07-21,True
2089a6d640999f9b9141ac719b2af596,WH_02,WH_05,2018-01-08,True
2a167ca73899c85001a837d8fb4962f6,WH_02,WH_05,2018-01-09,True
458c6fa920810ce2492da71bc26d9eec,WH_02,WH_05,2018-01-15,True
7494d0dcba8551df6cf37f1b905dc2f7,WH_02,WH_05,2018-01-03,True
698f5fa55a5f73d0740e9d9a773e8093,WH_05,WH_02,2018-01-23,True
4f0d637c1197fd65405ebd755ac9f86b,WH_02,WH_05,2018-01-10,True
3969863bb8af7f72580b3b1ffd3a17b3,WH_02,WH_05,2018-01-08,True
2a5b78b41cd05baeac8df54c6606b92c,WH_05,WH_02,2018-01-09,True
1f7dfad2cb384ea4d2d7e1ffbd78c407,WH_02,WH_05,2018-01-11,True
08f5819815f3d06545011850bd70f0a8,WH_02,WH_05,2018-01-11,True
b32be1695eb7ec5f10f72d9610a12527,WH_03,WH_02,2018-07-29,True
b94cc9f10ddc85e4ba73a6f7974e7101,WH_05,WH_02,2018-01-18,True
53243585a1d6dc2643021fd1853d8905,WH_01,WH_05,2018-07-03,True
6df688df543f90e9b38f4319e75a9d88,WH_05,WH_02,2018-01-05,True
7f40d06aa0b5f1aa4f41af8c0480e2ef,WH_02,WH_05,2018-01-05,True
dd88d13bea9e4c2bf47daf224f8141e5,WH_03,WH_02,2018-07-08,True
72c38a04bd6a1c3dbc5298425a0db86d,WH_03,WH_02,2018-07-13,True
9e17b9d64683aebcbb9ee362d06463b4,WH_02,WH_05,2018-01-23,True
b5bb2b985208834bd5bd86c7a402bbad,WH_03,WH_02,2018-07-05,True
b1fecf4da1fa2689bccffa0121953643,WH_04,WH_02,2019-01-23,True
7b1222c3624aa89b9558b50a2594188c,WH_02,WH_05,2018-01-07,True
e595809a6c31ec4314fd06ef198c244d,WH_03,WH_02,2018-07-03,True
ba6b68b55fe8704377a7d43c8e5c0185,WH_05,WH_02,2018-01-14,True
b8114f2f589a6804810f04f99b36b498,WH_02,WH_05,2018-01-14,True
83d7070a0b9a8b4625fa8682b819fabb,WH_02,WH_05,2018-01-11,True
570d4583587a5fe2d47c7be89b91ad27,WH_02,WH_05,2018-01-18,True
9591fc341b1bfb7ef561e2968ec6e011,WH_02,WH_05,2018-01-15,True
0af977692321d895349eded183341d28,WH_02,WH_05,2018-01-14,True
b33aaadd1a8891d2dfef0c4c3bdf0371,WH_02,WH_05,2018-01-02,True
5d9dc90a686a8fddacffab6bab5653a3,WH_02,WH_05,2018-01-07,True
cc80e2f693fa6e2408f47ccf62413fc1,WH_03,WH_02,2018-07-27,True
dee656f0f566ed1aa85bd137c943f08f,WH_02,WH_05,2018-01-14,True
ace601496e211a664100321f038f50af,WH_02,WH_05,2018-01-13,True
d673a59aac7a70d8b01e6902bf090a11,WH_02,WH_05,2018-01-29,True
966cb4760537b1404caedd472cc610a5,WH_02,WH_05,2018-01-25,True
d4a5e99e0dd915df64ba55a7fbd583fd,WH_02,WH_05,2018-01-19,True
6bcb2352a2a0c38b845f598298ab9d26,WH_03,WH_02,2018-07-31,True
2c2c9832d1bb38c5b0034a3b47d313ee,WH_03,WH_02,2018-07-23,True
f3b80352b986ab4d1057a4b724be19d0,WH_04,WH_05,2019-01-01,True
b452cb0ae35044c4a53179c39f49fb06,WH_02,WH_05,2018-01-28,True
0307f7565ff85b299b6e5ef162b1b1a9,WH_02,WH_05,2018-01-29,True
ffeee66ac5d5a62fe688b9d26f83f534,WH_02,WH_05,2018-01-25,True
3bfad056cf05c00dabe2f895925d83b1,WH_02,WH_05,2018-01-19,True
9aa388272ee334b6ae07bc73706e254a,WH_05,WH_02,2018-01-13,True
74bafed391319577bce6f4d2acc0589a,WH_02,WH_05,2018-01-16,True
2b03ac196f5ed62ac483960fe0fa3b65,WH_02,WH_05,2018-01-01,True
0b64bcdb0784abc139af04077d49a20e,WH_03,WH_02,2018-07-31,True
0bfd0b434243adc5c2e1aa6baf19c6aa,WH_05,WH_02,2018-01-12,True
92d14edfb62ee5ae7fdff70b0f4e7233,WH_02,WH_05,2018-01-10,True
5e105f5c9f63f5f1fd75d6cb942e55b1,WH_02,WH_05,2018-01-25,True
2fb25ab44bdbeae6a4d816e0d0c9d500,WH_05,WH_02,2018-01-13,True
ed4311e67debd72b8610a5347a743087,WH_02,WH_05,2018-01-28,True
5bf397d04035b5f45cc41e82ec106803,WH_02,WH_05,2018-01-29,True
f9bbdd976532d50b7816d285a22bd01e,WH_02,WH_05,2018-01-31,True
e3e15e2c0b9700561efac21c6be48066,WH_02,WH_05,2018-01-27,True
a5bff0f43eb51f0cad7c37fac7244c8a,WH_02,WH_05,2018-01-14,True
f52c2422904463fdd7741f99045fecb6,WH_02,WH_05,2018-01-18,True
14f2b3587172b9db894c9bad8dab520b,WH_03,WH_02,2018-07-24,True
1354d51653f645349064725ed204e85e,WH_02,WH_05,2018-01-24,True
eaaa46e98c9e61f6764dd1d7a2ab8b3e,WH_01,WH_04,2018-07-18,True
5b664594895aefb418afaee6d40a9a23,WH_05,WH_02,2018-01-26,True
bf00385a5f7fc1ef39a13c2e9ee50a5f,WH_02,WH_05,2018-01-20,True
391bbd13b6452244774beff1824006ed,WH_02,WH_05,2018-01-29,True
c714262700f93defc16bf17a51a4cb23,WH_02,WH_05,2018-01-08,True
bcd2d7510d58e293f20fad6438c1b314,WH_03,WH_02,2018-07-16,True
ec4608a1f76453166bb312b2968aeaf4,WH_02,WH_05,2018-01-08,True
5c603ffb38cbbf25a0e0698941324143,WH_02,WH_05,2018-01-09,True
2bd05d410a8fd26dc4184a15f4f2f588,WH_05,WH_02,2018-01-14,True
4dab98ca6cd6d3df586203cefd28a042,WH_03,WH_02,2018-07-16,True
293dee954235e4e4e43f129313625ebe,WH_04,WH_05,2019-01-01,True
cd68562d3f44870c08922d380acae552,WH_02,WH_05,2018-01-13,True
082e0bf4cb865a6533b1e8e498cc0255,WH_02,WH_03,2018-01-11,True
c286ec035ee04ba81c97508f0b5df544,WH_03,WH_02,2018-07-22,True
dd8a29ce82d5c705ba932d81494600a5,WH_02,WH_05,2018-01-22,True
41da412d33e8da4f22baf55cb1bde82c,WH_05,WH_02,2018-01-26,True
782f78b632a43875dd5b53e3e49c9564,WH_02,WH_05,2018-01-13,True
28405831a29823802aa22c084cfd0649,WH_02,WH_05,2018-01-24,True
fe19dce63ae80346207c6c55713d1023,WH_02,WH_05,2018-01-06,True
a67780aba9dd436e7ac0aa1f889e73ec,WH_02,WH_03,2018-01-27,True
d594982fd877af63ace38ea1fca27c76,WH_02,WH_05,2018-01-15,True
dda37071807e404c5bb2a1590c66326f,WH_02,WH_05,2018-01-30,True
5bc55dbe2f12b6af6d83ed46023e0dc8,WH_05,WH_02,2018-01-05,True
b1b3948701c5c72445495bd161b83a4c,WH_02,WH_05,2018-01-20,True
4e92348462c75b6c842b994ce84a0ed4,WH_03,WH_02,2018-07-18,True
6e13dd869aa7185f601c941423abcc8f,WH_02,WH_05,2018-01-01,True
723cd880edaacdb998898b67c8f9da30,WH_02,WH_05,2018-01-30,True
00ee68308b45bc5e2660cd833c3f81cc,WH_02,WH_05,2018-01-13,True
1fbe10c70e30765ed1de86d9f7e98409,WH_02,WH_05,2018-01-19,True
001e6ad469a905060d959994f1b41e4f,WH_05,WH_02,2018-01-19,True
685b870da5b52a710782c9c0fefbeb5b,WH_02,WH_05,2018-01-22,True
701938c450705b8ae65fc923b70f35c7,WH_02,WH_05,2018-01-01,True
f3862c2188522d89860c38a3ea8b550d,WH_02,WH_05,2018-01-03,True
f5f1f2c5f923f36ad79ea1d07185ddc9,WH_02,WH_03,2018-01-21,True
cf8ab1616079e2793aa29d524df01bb1,WH_02,WH_05,2018-01-14,True
160851d3ece7aa1a510f8d1a4bb8a8af,WH_02,WH_03,2018-01-05,True
61c36f0fc4a47f9532e5512b66668e62,WH_02,WH_05,2018-01-28,True
59b22a78efb79a4797979612b885db36,WH_02,WH_04,2018-01-15,True
553a440137d6e0cf776aee0bb83ac9f5,WH_02,WH_05,2018-01-06,True
ea8482cd71df3c1969d7b9473ff13abc,WH_02,WH_05,2018-01-02,True
72bc2cce903c872fe376a8faaa81d237,WH_02,WH_05,2018-01-09,True
65c255b299faf2d12050937cc219c46c,WH_02,WH_05,2018-01-13,True
f09e26011d833ddab11593c1a097a92a,WH_02,WH_05,2018-01-11,True
72c73be2b085b9d57650dd53eb2004c9,WH_02,WH_05,2018-01-07,True
c2bda99904207edd1834f03e0022b007,WH_02,WH_05,2018-01-15,True
3d4824f20035949c710eaf111f869d39,WH_02,WH_05,2018-01-11,True
042573af89b6d931f672efaf789d8358,WH_02,WH_05,2018-01-11,True
5b925e1d006e9476d738aa200751b73b,WH_02,WH_05,2018-01-25,True
06bb3a2fe5e7b7a845b13e8fb91bd944,WH_05,WH_02,2018-01-29,True
5f5a58930c3c35f3b5af264f34fb8c85,WH_02,WH_05,2018-01-13,True
fe2032dab1a61af8794248c8196565c9,WH_02,WH_05,2018-01-09,True
3092c0b297aacfb4bb6e056ebe13b9b8,WH_02,WH_05,2018-01-25,True
c004e5ea15737026cecaee0447e00b75,WH_02,WH_05,2018-01-31,True
8629a7efec1aab257e58cda559f03ba7,WH_04,WH_02,2019-01-27,True
1c56ffe0e9dea2657fc6e95b53f40b13,WH_02,WH_05,2018-01-14,True
74a9b9bddf14ece02beb81f52c41a88d,WH_02,WH_05,2018-01-09,True
1cbd32d00d01bb8087a5eb088612fd9c,WH_02,WH_05,2018-01-27,True
850857dfac77488c307e2b1cbd84ab5a,WH_03,WH_02,2018-07-03,True
e0a366315b1b726b6c7832d664c0f530,WH_02,WH_05,2018-01-16,True
4049512728d969bec69f84088b012416,WH_05,WH_02,2018-01-01,True
120476eb7a04c149d14772edaf5d9bf2,WH_05,WH_02,2018-01-24,True
cd6efc47efaabf134f8bdb654e10b4f1,WH_05,WH_02,2018-01-18,True
2a7c6c0b0d5efde2bf75ec1e1cec2d41,WH_03,WH_02,2018-07-02,True
4e17c65a516f69d023a2ae78b84f28d6,WH_02,WH_05,2018-01-31,True
a8739afb32aaa45e01815ca76f76f54b,WH_02,WH_05,2018-01-12,True
d4828feed4cda2cd9d6b37899a95a71e,WH_01,WH_04,2018-07-08,True
e3d3b3efac954a60d61be70b7e05b49b,WH_02,WH_05,2018-01-21,True
d558ebe531605a1285ab2b1bc3256dfb,WH_05,WH_02,2018-01-03,True
c7a0a13cbcf29d5ce51c8f80afdc0b89,WH_03,WH_02,2018-07-25,True
33ac3e28642ab8bda860a2f693000e78,WH_02,WH_05,2018-01-31,True
8936ba0de1073ee888cb3185ae5dc661,WH_02,WH_05,2018-01-21,True
18a349e75d307f4b4cc646a691ed4216,WH_02,WH_05,2018-01-02,True
a72c2f59332659e361d647515c698798,WH_03,WH_02,2018-07-25,True
b55638ad525e906c698fa2ce742c1742,WH_03,WH_02,2018-07-01,True
be9a160a9011f627c3e121d076c1ec7b,WH_03,WH_02,2018-07-31,True
ed859002ad59dbf8cf3602696a6c3000,WH_02,WH_03,2018-01-08,True
12b9676b00f60f3b700e83af21824c0e,WH_03,WH_02,2018-07-07,True
ef2fbc2b607d8492bcffe657a4645434,WH_05,WH_02,2018-01-27,True
a080fc8a850289b27500f6b49cca2553,WH_02,WH_05,2018-01-01,True
9c57bc60cfad5ee62d35d3f1ce4593a1,WH_03,WH_02,2018-07-20,True
9539213aa8e023c01937bef95dc006da,WH_02,WH_05,2018-01-05,True
69a43819c758c65a5befb0b471c954d7,WH_03,WH_02,2018-07-08,True
8fdca8e349553f99bc738833a62c8802,WH_02,WH_05,2018-01-05,True
0bb27263628258b8111a0262769fa9db,WH_02,WH_05,2018-01-16,True
08061dc0fc165ed41288cc7acde738ee,WH_02,WH_05,2018-01-22,True
4ebdc7e6cd6102a022dadc49156d4ea8,WH_02,WH_05,2018-01-04,True
f918546be4bec7104d117789ba758b2b,WH_02,WH_05,2018-01-19,True
eb4a59a06b3948e851a7d7a830bcbc42,WH_01,WH_05,2018-07-31,True
80146bc52c4f6af5239b23de2a20262b,WH_02,WH_05,2018-01-07,True
4091f77d8c768fc3e81c20761471761d,WH_02,WH_05,2018-01-15,True
0dfbed20065e425d2eaefb101f9816c0,WH_02,WH_05,2018-01-23,True
26bad72add1f86e08a776ce4ffdaf1ca,WH_02,WH_05,2018-01-09,True
e174dc2de86d60fee178170a154c05e7,WH_02,WH_05,2018-01-25,True
612170e34b97004b3ba37eae81836b4c,WH_03,WH_02,2018-07-12,True
2a84855fd20af891be03bc5924d2b453,WH_05,WH_02,2018-01-06,True
cf2384dd2f1dddea3f838efed0945e65,WH_02,WH_05,2018-01-20,True
377bc18334c78dd2f1535ef22a3ad225,WH_03,WH_02,2018-07-20,True
439a47cc365d6e3bd526812ea9de3c29,WH_02,WH_05,2018-01-31,True
6ba4733aa33f6386e9fb0c0fd3993b38,WH_03,WH_02,2018-07-24,True
4b39558c138930b9e5489c93b6df5fe3,WH_01,WH_05,2018-07-23,True
4b9750c8ad28220fe6702d4ecb7c898f,WH_02,WH_05,2018-01-04,True
278b6e0b20c4f61fefaa0577943d7a35,WH_03,WH_02,2018-07-25,True
ba8e85df286308fe68a2ce83a8f8b2d6,WH_03,WH_02,2018-07-27,True
2059c39f76271d4ca3f15b5ffaccc8b8,WH_03,WH_02,2018-07-06,True
5a05a16bb50629ee31afab8a6d4c2674,WH_03,WH_02,2018-07-31,True
edb65fe661681b1c0de8bd47c8655855,WH_02,WH_05,2018-01-10,True
8cbac7e12637ed9cffa18c7875207478,WH_03,WH_02,2018-07-04,True
fdb9095204a334cd8872252ffec6f2db,WH_02,WH_05,2018-01-19,True
0cab2da43793a6f3c5ed8514c5f54627,WH_03,WH_02,2018-07-01,True
5b97c06a046398e7005b2b7c0d707a92,WH_05,WH_02,2018-01-30,True
aae3bfea055532c57fb453ed3ec80b30,WH_02,WH_05,2018-01-10,True
866558b3bccef2dbc6d29a2b5995016f,WH_03,WH_02,2018-07-19,True
cb5df0dcb9e280b1780e9d589889f2c7,WH_02,WH_05,2018-01-22,True
9bcdfa7b615b3abb9461d9e3ad9886ae,WH_03,WH_02,2018-07-30,True
271c58a1d139c45eaf3316107c6d3a3b,WH_02,WH_05,2018-01-31,True
2dee2ce60de9709b1a24083217181a1f,WH_04,WH_02,2019-01-13,True
a154d7316f158bb42e6fa18bbe3afd3a,WH_02,WH_05,2018-01-13,True
f84fa566034f5e8e880a07ec624c56af,WH_02,WH_05,2018-01-31,True
4c1c7281388a33dd06daac44f9fadbd1,WH_02,WH_03,2018-01-23,True
2063dd1b9f568df1c16741ea7d3e6adb,WH_03,WH_02,2018-07-07,True
9cea4682e16655f7da87f406902e989e,WH_03,WH_02,2018-07-03,True
b1ac6ea7895bc3dd6f0f6f4abbdd2821,WH_03,WH_02,2018-07-19,True
851773c885feb5e2da3b4f82bc2b17ce,WH_02,WH_03,2018-01-23,True
0ff83046c3fa22efee8ecf291888b191,WH_03,WH_02,2018-07-27,True
2b2fed75b8e5ea3a052fc4c0825da485,WH_05,WH_02,2018-01-21,True
9f50216bfd01913736a55a11b55ea842,WH_02,WH_05,2018-01-08,True
2d518637f53161b973e01f56ea4bb88e,WH_02,WH_05,2018-01-04,True
aafe36600ce604f205b86b5084d3d767,WH_03,WH_02,2018-07-23,True
efff9341f3f8f5237b44ff67ed36a7bf,WH_05,WH_02,2018-01-25,True
a7d0f8dd44f57ef6de7f7f02e3d82630,WH_02,WH_05,2018-01-10,True
5b07547f10dd980738a1a27f685af669,WH_02,WH_05,2018-01-28,True
a99504ac23ed125aaf5302af6cc30af9,WH_02,WH_05,2018-01-22,True
5882820ef11c4c068eea0677a7a879b4,WH_03,WH_02,2018-07-20,True
7357b52d27cbaa90f81a96cbc1279396,WH_05,WH_02,2018-01-26,True
180c3376aff0e43dd5788709df48a843,WH_02,WH_05,2018-01-04,True
b4b447d715f9ab302a188fb43d3e96b3,WH_02,WH_05,2018-01-26,True
5e25c632f9db6cfb8bc100421c2737b6,WH_03,WH_02,2018-07-19,True
f4c4daa86e30c7e5a553a8d518ac03a5,WH_03,WH_02,2018-07-26,True
398cb257329ef7af7f1943a8974a3cbc,WH_01,WH_05,2018-07-02,True
4003520d80d0bad1d5623f7aa3c63cda,WH_05,WH_02,2018-01-12,True
3289d8c3eef4873f91ce0b1343c0dd58,WH_02,WH_05,2018-01-18,True
b0f2a6122a90a93eb03e68653dd960e3,WH_03,WH_02,2018-07-14,True
